Ruta,Repartidor,Vehículo,Clientes
DR0051,855190,11534297,PADEL OSONA VIC
DR0051,855190,11534297,BAR AUDITORI TEATRE CALLDETENES
DR0051,855190,11534297,BOTING JUMPING PARK
DR0051,855190,11534297,RESTAURANT ELS PERNILS
DR0051,855190,11534297,VIC POOL
DR0051,855190,11534296,L'INDIÀ CAFETERIA
DR0051,855190,11534296,BAR TENNIS VIC
DR0051,855190,11534296,BAR FUSINA
DR0051,855190,11534296,EL 33
DR0051,855190,11534296,RESTAURANT EL XIC
DR0051,855190,11534296,BAR LAURA
DR0051,855190,11534296,CAFETERIA CIRCUIT D'OSONA
DR0051,855190,11534296,BAR LA TORTUGA
DR0051,855190,11534296,DIVICNUS GASTROBAR
DR0051,855190,11534296,THE NEW ORLEANS
DR0051,855190,11534296,CASA TEVA
DR0051,855190,11534296,RACO DE L'IBERIC**
DR0050,855189,11534295,RESTAURANT AL GRA
DR0050,855189,11534295,CASANOVA DEL CASTELL
DR0050,855189,11534295,EL BISTROT DEL FIRAL
DR0050,855189,11534295,LA CABANYA CAFETERIA
DR0050,855189,11534295,RESTAURANT CAL PAGES
DR0050,855189,11534295,PADEL INDOOR TORELLO
DR0050,855189,11534295,EL CASTELL DE BESORA
DR0050,855189,11534295,BAR TSE-TSE
DR0050,855189,11534295,BAR CASAL ST. VICEN#
DR0050,855189,11534295,RESTAURANT LA BISAURA
DR0050,855189,11534295,CAFE LA PLAÇA
DR0050,855189,11534295,EL GAT BAR
DR0050,855189,11534295,CAFETERIA BUGATTI
DR0050,855189,11534295,SPORT BAR (SANT QUIRZE)
DR0050,855189,11534295,MARINA BAR
DR0001,850012,11534299,CASA TOI
DR0001,850012,11534299,Bar Restaurante L'Arpa
DR0001,850012,11534299,RESTAURANT 69KDIRES
DR0001,850012,11534299,Bar Els 4 Vents
DR0001,850012,11534299,RESTAURANTE XAP
DR0001,850012,11534299,RESTAURANTE BUENA SUERTE
DR0001,850012,11534299,BAR CAMPO FUTBOL MONTMELO
DR0001,850012,11534299,FLECA BRETCHA (HOSPITAL)
DR0001,850012,11534299,BODEGA CAMELOT
DR0001,850012,11534299,BAR ALASKA
DR0001,850012,11534299,HOTEL CIUTAT DE GRANOLLERS
DR0001,850012,11534299,ALORA
DR0001,850012,11534299,RESTAURANTE RAMASSA
DR0017,850018,11534373,BAR POR EJEMPLO
DR0017,850018,11534373,BAR BISHOP
DR0017,850018,11534373,OH PALADAR
DR0017,850018,11534373,BAR KARAI
DR0017,850018,11534373,RECO DE LAURA
DR0017,850018,11534373,BAR GRANADA
DR0017,850018,11534373,FRANKFURT MOLLET SL
DR0017,850018,11534373,PLAZA DONER KEBAB
DR0017,850018,11534373,LA TASCA BAR
DR0017,850018,11534373,VENECIA BAR
DR0017,850018,11534372,FUSSION
DR0017,850018,11534372,EL LORO CHARLY RESTAURANT
DR0017,850018,11534372,ESTUDIANTIL BAR
DR0017,850018,11534372,MANEL BAR
DR0017,850018,11534372,XURRERIA
DR0017,850018,11534372,EL GARBI BAR
DR0017,850018,11534372,U.D. MOLLETENSE
DR0017,850018,11534372,CAFÉ PLAÇA
DR0006,850006,11534371,BAR ESPERANZA
DR0006,850006,11534371,SOL Y LUNA
DR0006,850006,11534371,CASA MAURA
DR0006,850006,11534371,TREBOL CERVECERIA
DR0006,850006,11534371,NOVA PALMERA
DR0006,850006,11534371,ENERGY BAR  & RESTAURANTE
DR0006,850006,11534371,Bar restaurante Nacha
DR0006,850006,11534371,BAR DE TAPES
DR0006,850006,11534371,EL RINCON DEL SOCIO
DR0006,850006,11534371,CACHITO PAN
DR0006,850006,11534371,BAR LA BONA SORT ( CAN BORELL )
DR0006,850006,11534371,CERVESERIA CIUTAT
DR0006,850006,11534371,EXTREMEÑOS BAR
DR0006,850006,11534371,LA PINYA BAR
DR0006,850006,11534371,FORN DE PA EMY
DR0006,850006,11534371,RIVOLI CERVECERIA
DR0006,850006,11534371,PARAISO BAR
DR0006,850006,11534371,GRAN EMPERADOR RESTAURANTE CHINO
DR0006,850006,11534371,XARRUP BAR
DR0006,850006,11534371,CAFETERIA TAHOMA
DR0006,850006,11534371,Bar El Parque
DR0006,850006,11534371,HOMER BAR GRANJA
DR0006,850006,11534371,PA I CAFETERIA DE L'AVIA
DR0023,850013,11534300,EVA RESTAURANT
DR0023,850013,11534300,HOLA K TAL
DR0023,850013,11534300,RESTAURANTE SIBLINGS
DR0023,850013,11534300,Bar 4 Puertas
DR0023,850013,11534300,LAS PISTAS BAR
DR0023,850013,11534300,OH LA LA
DR0023,850013,11534300,ALHAMBRA 57
DR0023,850013,11534300,BAR FRAYMAN
DR0023,850013,11534300,LA BELLA CALABRIA - PIZZERIA RESTAU
DR0023,850013,11534300,PAQUI FORN DE PA
DR0023,850013,11534300,BAR FRANKFURT INSBRUCK
DR0023,850013,11534300,LA NORIA BAKERY
DR0023,850013,11534300,RTE CHINO TA HAO MEN
DR0023,850013,11534300,BAR KEBAR
DR0023,850013,11534300,BAR LA CANTONADA
DR0050,855189,11534376,BAR CAMP FUTBOL ST PERE TORELLO
DR0051,855190,11534458,B-VIKY
DR0045,850000,11536657,DISTRIDAM
DR0045,850000,11536657,SONIA FRANCAS SANTIAGO
DR0045,850000,11536657,RESTAURANTE SOFIA
DR0051,855190,11538114,RESTAURANT NOU PAMPLONA HIGIENE
DR0051,855190,11538114,Samsara Buffet lliure
DR0051,855190,11538114,LE PETIT KOALA
DR0051,855190,11538114,PLANES BONES
DR0051,855190,11538114,RESTAURANT CASA MEXICO
DR0051,855190,11538114,CELLER DE VIC
DR0051,855190,11538114,RESTAURANT CROAKS VIC
DR0051,855190,11538114,BAR BIG BAO
DR0051,855190,11538114,CASINO DE VIC
DR0051,855190,11538114,BAR RESTAURANT GIRASOL
DR0051,855190,11538114,INSOLIT
DR0051,855190,11538114,ANATOLIA KEBAB
DR0051,855190,11538114,LA TAVERNA D'EN NORTON
DR0051,855190,11538114,SAKURA II
DR0051,855190,11538114,EL CALIU RESTAURANT (VIC)
DR0051,855190,11538114,PIZZERIA BRASERIA LA FLAMA
DR0051,855190,11538114,SNACK (VIC)
DR0051,855190,11538114,RESTAURANT NOU PAMPLONA
DR0050,855189,11538113,CAL OCELLAIRES
DR0050,855189,11538113,BAR TAVERNA D'PAS
DR0050,855189,11538113,EL RETORN
DR0050,855189,11538113,"PULIT, S.A"
DR0050,855189,11538113,2 PRINCIPE
DR0050,855189,11538113,CLUB BASQUET VIC
DR0050,855189,11538113,ALOE
DR0050,855189,11538113,BAR PIRINEO
DR0050,855189,11538113,ZONA DIESEL
DR0050,855189,11538113,VINS I BEGUDES REMEI
DR0050,855189,11538113,CAFETERIA LISA
DR0050,855189,11538113,BAR CAFETERIA VIC
DR0050,855189,11538112,Restaurant Fussimanya
DR0050,855189,11538112,CAN JANOT RESTAURANT
DR0050,855189,11538112,BAR CAN PLANOLES
DR0050,855189,11538112,FORN CAN QUEL
DR0050,855189,11538112,BAR LA MOSSEGADA
DR0050,855189,11538112,BAR SANT SEBASTIA
DR0050,855189,11538112,BAR RESTAURANT THIANA
DR0050,855189,11538112,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0050,855189,11538112,BAR NOU
DR0050,855189,11538112,FONDA URGELL
DR0050,855189,11538112,CAFETERIA PIZZERIA EL PONT
DR0050,855189,11538112,PARADOR VIC - SAU
DR0010,850010,11538111,BAR CAFETERIA KALESSY
DR0010,850010,11538111,CAFETERIA LA CANTONADA
DR0010,850010,11538111,BAR XARANA GRANOLLERS
DR0010,850010,11538111,FORN LA CARMEN
DR0010,850010,11538111,EL SAZON DE ROSARIO
DR0010,850010,11538111,CAL JOAN
DR0010,850010,11538111,BAR ZHOU
DR0010,850010,11538111,CAN SANO
DR0010,850010,11538111,EL TIRO DE GRANOLLERS
DR0010,850010,11538111,DONNER POMPEU FABRA
DR0010,850010,11538111,BAR NEVADA II
DR0010,850010,11538111,KARMA´S
DR0010,850010,11538111,BAR MILANA BRASERIA
DR0010,850010,11538111,CAFETERIA FORN LA FLAIRE
DR0010,850010,11538111,BAR RESTAURANTE MERLY´S
DR0010,850010,11538111,BAR RESTAURANT TROYA
DR0010,850010,11538111,BAR LA RAMBLA
DR0010,850010,11538111,NUNA´S
DR0010,850010,11538111,CASA CHUECOS
DR0010,850010,11538111,BAR EL RECONET
DR0010,850010,11538111,BAR RESTAURANT PAVEPIC
DR0010,850010,11538111,LA BAGUETINA
DR0001,850012,11538090,BAR RESTAURANTE A PICOS
DR0001,850012,11538090,Dania’s Bistro & Grill | Granollers
DR0001,850012,11538090,BONA TAPA
DR0001,850012,11538090,MUSIC CLUB RADIKAL
DR0001,850012,11538090,BAR CAFETERIA LOS DOS 961
DR0001,850012,11538090,FORNO DI CAFFE VIVALDI
DR0001,850012,11538090,PADEL INDOOR GRANOLLERS
DR0001,850012,11538090,LA PLANCHA ÑAM ÑAM
DR0001,850012,11538090,BAR INDELALBA
DR0001,850012,11538090,BAR SAN ANTONIO
DR0001,850012,11538090,CAFETERIA JALEY
DR0001,850012,11538090,RESTAURANTE PALOU
DR0001,850012,11538090,BAR JUAQUIN
DR0001,850012,11538090,CELLER DEL FERRER
DR0001,850012,11538090,BAR MERINO
DR0001,850012,11538090,BAR GARCIA
DR0001,850012,11538090,FRANKFURT JAVIS II
DR0001,850012,11538090,PUB EVENING
DR0001,850012,11538090,PUNTO
DR0001,850012,11538090,RSTE. PEIX D'OR
DR0001,850012,11538090,ALORA
DR0001,850012,11538090,COFFEE YAGUNA
DR0016,850001,11538089,Molletveer
DR0016,850001,11538089,BAR CA LA XIANG
DR0016,850001,11538089,BAR GALICIA
DR0016,850001,11538089,Bar la Cantonada
DR0016,850001,11538089,HALCON BAR
DR0016,850001,11538089,TREBOL CERVECERIA
DR0016,850001,11538089,CERVESERIA CIUTAT
DR0016,850001,11538089,GRACIELA PANADERIA-CAFETERIA
DR0016,850001,11538089,BAR CAN BORRELL
DR0016,850001,11538089,"PITAPES CALDERI 3 BRANQUES VALLES ,"
DR0016,850001,11538089,NOU CAPRICCIO
DR0016,850001,11538089,CAFETERIA ESCLAT
DR0032,850014,11538088,BAR LA PETRA II
DR0032,850014,11538088,BAR ZONA ZERO
DR0032,850014,11538088,MESON 20 P KA
DR0032,850014,11538088,CAFETERIA LONDONET
DR0032,850014,11538088,BAR SERRA LLIÇA
DR0032,850014,11538088,TRIVI´S BAR
DR0032,850014,11538088,DIVERSUS GASTRONOMIA
DR0032,850014,11538088,CARNICERIA CANADELL
DR0032,850014,11538087,BAR RESTAURANT LA PLAÇA
DR0032,850014,11538087,RSTE. EL JARDI
DR0023,850013,11538086,AKI MISMO
DR0023,850013,11538086,RESTAURANT BRUNCH
DR0023,850013,11538086,BAR FUTBOL LOURDES
DR0023,850013,11538086,AVITU CAFE
DR0023,850013,11538086,Bar 20 PA K
DR0023,850013,11538086,Bar Restaurant Tres Roses
DR0023,850013,11538086,BAR STARS
DR0023,850013,11538086,VERMUTERIA Y TAPERIA CAMACHO
DR0023,850013,11538086,COREFO (BAR)
DR0023,850013,11538086,CAN LITU'S
DR0023,850013,11538086,CLUB PETANCA PARETS
DR0023,850013,11538086,FRANKFURT LASA
DR0023,850013,11538086,BONATAPA
DR0023,850013,11538086,LA PERGOLA
DR0023,850013,11538086,BAR LOS GALLEGOS
DR0023,850013,11538086,BAR CERVECERIA JORDI
DR0023,850013,11538086,EUREST COLECTIVIDADES (MERCK)
DR0052,855184,11538118,"AGROBOTIGA RODA, SL"
DR0052,855184,11538118,CELLER CALLDETENES
DR0038,850004,11538162,EL MENÚ
DR0038,850004,11538162,NOU PATUFET
DR0038,850004,11538162,KUMAR DONNER KEBAB PIZZERIA
DR0038,850004,11538162,HOLLY'S
DR0038,850004,11538162,PA TONET
DR0038,850004,11538162,CAL JIJONERO
DR0038,850004,11538162,SHINGARI SUSHI BAR
DR0038,850004,11538162,GRANJA GROC
DR0038,850004,11538162,PITAPES RESTAURANT GRANOLLES
DR0038,850004,11538162,LLEVANTPARK SL
DR0038,850004,11538162,EL MIRALLET
DR0038,850004,11538162,CAFE SANT ROC
DR0038,850004,11538162,CAFE DE LA CORONA
DR0038,850004,11538162,CASA FONDA EUROPA
DR0017,850018,11538164,BAR BY DUNAS MOLLET
DR0017,850018,11538164,HOPS
DR0017,850018,11538164,CAL DIBUIXANT
DR0017,850018,11538164,BAR CHAMPANILLO
DR0017,850018,11538164,RESTAURANT JAPONES SUSHI AKI
DR0017,850018,11538164,BAR CORALEX
DR0017,850018,11538164,LA BODEGUETA DE MOLLET
DR0017,850018,11538164,PEKIN RESTAURANT
DR0017,850018,11538164,CORDOBES BAR
DR0017,850018,11538164,CABAÑA DEL TIO TOM BAR
DR0017,850018,11538164,LA GOLOSA BAR
DR0017,850018,11538164,BAR BRANNINGAM
DR0017,850018,11538163,ALAIA COFFE BAR 
DR0017,850018,11538163,PUNT DE TROBADA
DR0017,850018,11538163,CAFETERIA UMAMI
DR0017,850018,11538163,BOCA JUNIOR
DR0017,850018,11538163,PALENTINO BAR
DR0017,850018,11538163,BAR EBANO
DR0017,850018,11538163,RTE CHINO TA HAO MEN
DR0017,850018,11538163,ORRIOLS FORN DE PA
DR0017,850018,11538163,JULIS BAR
DR0017,850018,11538163,TENTACION BAR (2007)
DR0017,850018,11538163,MARIETA RESTAURANT
DR0045,850000,11538263,Restaurant L'Arumí
DR0045,850000,11538263,BAR DE LA BENZINERA HIGIENE
DR0045,850000,11538263,BAR EL TUPÍ
DR0045,850000,11538263,LA NOVA LLIMA
DR0045,850000,11538263,PASTISSERIA CROSSANDRA
DR0045,850000,11538263,BAR DE LA BENZINERA
DR0045,850000,11538263,RESTAURANT PUIGLAGULLA
DR0045,850000,11538263,LA COCA DE FOLGUEROLES
DR0045,850000,11538263,BAR KARNAK
DR0045,850000,11538263,BAR NURIA ST.JULIA VILATORTA
DR0045,850000,11538263,RESTAURANT CAN JUBANY
DR0045,850000,11538263,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0045,850000,11538263,GUSTUM AREAS 1 (LLEIDA-GIRONA)
DR0045,850000,11538263,MAS L' ALBAREDA
DR0045,850000,11538263,EL RECO D'EN PERE
DR0045,850000,11538263,RESTAURANT EL ROSER
DR0045,850000,11538263,CAL TEIXIDOR
DR0045,850000,11538304,SUSHI HE GRANOLLERS
DR0045,850000,11538572,MIREIA ESTEVEZ CABANILLAS
DR0045,850000,11538572,Bar Tapas Bike
DR0045,850000,11538572,ANDRADES JIMENEZ MANUEL
DR0045,850000,11538572,LLUIS CORS BOIX
DR0045,850000,11538572,JOSE MARIA SORIA JURADO
DR0045,850000,11538572,ANTONIO DIAZ AGUILA
DR0045,850000,11538572,SANTOS QUILES HORTAL
DR0045,850000,11538572,MONTSERRAT PEREZ HERRERA
DR0045,850000,11538654,BRUNCH 4.12 MUSIC
DR0045,850000,11538654,412 COFFEE BEER
DR0045,850000,11538654,RACÓ DE SANT FOST
DR0045,850000,11538654,CAFETERIA ANGELA
DR0045,850000,11538654,CAL TETE SANT FOST
DR0045,850000,11540078,RESTAURANTE EUROPEO CONGOST
DR0045,850000,11540078,PURE COFFEE
DR0045,850000,11540078,CAFETERIA FORN LA FLAIRE
DR0045,850000,11540125,Bar Baudilio
DR0045,850000,11540125,CAFETERIA CAL ELVIRA
DA0216,855203,11540151,HOTEL STOP
DR0045,850000,11540429,LLEVANTPARK SL
DR0045,850000,11540429,JUAN JAVIER PONCE
DR0045,850000,11540429,FRANCISCO JOSE SANCHEZ ORTEGA
DR0045,850000,11540429,PIZZERIA BRASERIA LA FLAMA
DR0045,850000,11540429,BAR LA PENYA - 2
DR0052,855184,11540516,Comercial  Bebidas Burj SL
DR0045,850000,11540947,Federació Catalana de Patinatge (FC
DR0040,850084,11541527,LA LLAVOR
DR0040,850084,11541527,Latitud 42
DR0040,850084,11541527,BAR DOBLE Z
DR0040,850084,11541527,CASAL GENT GRAN ST.VICENÇ TORELLO
DR0040,850084,11541527,CAN PAIROT
DR0040,850084,11541527,BAR RACO JUVENIL
DR0040,850084,11541527,FORN PUJADES
DR0040,850084,11541527,BAR EL CASAL
DR0040,850084,11541527,BAR XANIA
DR0040,850084,11541527,FONDA VILASECA
DR0040,850084,11541527,BRASSERIA EL TRIANGLE COHO
DR0040,850084,11541527,PENSIO EL TREVOL
DR0040,850084,11541527,CA L'ANGEL BAR
DR0040,850084,11541527,PRIMER EXPRESS
DR0040,850084,11541527,JORDI FERNANDEZ GODOY
DR0054,855205,11541526,HOSPITAL DE MANLLEU CUINA
DR0054,855205,11541526,BAR KANGMIYU
DR0054,855205,11541526,BAR OLIVEDA
DR0054,855205,11541526,CANSALADERIA MOLIST
DR0054,855205,11541526,AREA DELS PARDALS-GASOLI
DR0054,855205,11541526,ESCOLA D'HOSTALERIA D'OSONA
DR0010,850010,11541599,EPICUS BAR
DR0010,850010,11541599,RESTAURANT NOU CAP MANY
DR0010,850010,11541599,BAR LA CAVERNA
DR0010,850010,11541599,FRANKFURT JAVIS II
DR0010,850010,11541599,BAR LA GRALLA
DR0010,850010,11541599,CA LA SETE
DR0010,850010,11541599,"L,ESTACIO DE SERVEI"
DR0010,850010,11541599,BK GRANOLLERS
DR0011,850009,11541598,SUSHI HE GRANOLLERS
DR0011,850009,11541597,FRUTAS Y VERDURAS NAONY'S
DR0011,850009,11541597,PURE COFFEE
DR0011,850009,11541597,GRANBARA
DR0011,850009,11541597,BAR NEVADA II
DR0011,850009,11541597,LA GRANJA ( DEGUSTACIO )
DR0011,850009,11541597,BAR RESTAURANTE MERLY´S
DR0011,850009,11541597,CAFE#L'ESTONA
DR0011,850009,11541597,CAFE DE LA CORONA
DR0011,850009,11541597,CASA FONDA EUROPA
DR0017,850018,11541596,PITAPES BERENGUER
DR0017,850018,11541596,"PITAPES CALDERI 3 BRANQUES VALLES ,"
DR0017,850018,11541595,RENFE NORD CANTINA
DR0017,850018,11541595,TENTACION II
DR0017,850018,11541595,EL RACO DEL MERCAT
DR0017,850018,11541595,BAR CHAMPANILLO
DR0017,850018,11541595,EXTREMEÑOS BAR
DR0017,850018,11541595,FORN L'ANTIC
DR0017,850018,11541595,BAR GRANADA
DR0017,850018,11541595,ESTUDIANTIL BAR
DR0017,850018,11541595,PLAZA DONER KEBAB
DR0017,850018,11541595,MANEL BAR
DR0017,850018,11541595,EL GARBI BAR
DR0017,850018,11541595,BRACAFE
DR0017,850018,11541595,CAFÉ PLAÇA
DR0017,850018,11541595,LA GAMBA BAR
DR0017,850018,11541595,VENECIA BAR
DR0017,850018,11541595,BK MOLLET
DR0032,850014,11541594,BAR LA PETRA II
DR0032,850014,11541594,BAR PARC DEL TENES
DR0032,850014,11541594,RINCON DEL DUENDE
DR0032,850014,11541594,RESTAURANTE MERITXELL
DR0032,850014,11541594,RSTE. LA PAGESA
DR0023,850013,11541593,DAHLIA PASTISSERIA
DR0023,850013,11541593,RESTAURANTE EUROPEO CONGOST
DR0023,850013,11541593,RSTE. L'OLIVE
DR0023,850013,11541593,BAR BRICOLAJE DEPOT
DR0023,850013,11541593,LA FLECA D'EN GREC
DR0023,850013,11541593,CAN RAJOLER
DR0023,850013,11541593,LLEVANTPARK SL
DR0023,850013,11541593,BAR SAGITARIO
DR0001,850012,11541592,IBERICUS CENTRAL
DR0001,850012,11541591,412 COFFEE BEER
DR0001,850012,11541591,Forn de Pa Gaba
DR0001,850012,11541591,BAR JALEY BAKERY
DR0001,850012,11541591,CAFETERIA CAL ELVIRA
DR0045,850000,11541576,SANTOS QUILES HORTAL
DR0001,850012,11541591,FORN VALERO
DR0001,850012,11541591,GRANJA VINALLONGA
DR0001,850012,11541591,SANLUQUEÑOS BAR
DR0001,850012,11541591,BAR LA TACITA
DR0001,850012,11541591,SUPERMERCADO GASOLINERA DISCAU
DR0001,850012,11541591,RESTAURANTE MARCOS
DR0001,850012,11541591,BAR TONYSA
DA0216,855203,11541530,Bar Gat Negre
DA0216,855203,11541530,IBERICUS CENTRAL
DA0216,855203,11541530,VALERO VALLES
DR0052,855184,11541601,LLAVORS I CEREALS FONT
DR0052,855184,11541600,HOSPITAL DE VIC CUINA
DR0052,855184,11541600,DROGUERIA JUNYENT
DR0052,855184,11541600,COMERCIAL F.LEIVA
DR0051,855190,11541607,FLECA DIVINA PASTORA
DR0051,855190,11541607,Llegums Cuits Cal Marcel·lí
DR0051,855190,11541607,Bagel Coffee
DR0051,855190,11541607,BAR L'OLLA
DR0051,855190,11541607,PANADERIA GRANIER
DR0051,855190,11541607,BONA TAPA
DR0051,855190,11541607,FORN CATALUNYA
DR0051,855190,11541607,FORN PUJOLS
DR0051,855190,11541607,"MINI BRINDIS, BAR"
DR0051,855190,11541607,EL CAPUTXI
DR0038,850011,11541606,EL 9 TONI PETIT
DR0038,850011,11541606,EL PERNILER
DR0038,850011,11541606,AREA VIC BP
DR0038,850011,11541606,CANTINA IES VIC ST TOMAS
DR0038,850011,11541606,TKBNA
DR0038,850011,11541606,CAFETERIA SANT TOMÀS
DR0038,850011,11541606,"PULIT, S.A"
DR0038,850011,11541606,BAR CATALUNYA (ST.JULIA)
DR0038,850011,11541606,RESTAURANT ELS PERNILS
DR0038,850011,11541606,AREA DELS PARDALS-GASOLI
DR0038,850011,11541606,CANTABRIA RESTAURANT
DR0038,850011,11541606,LA CABRA BAR
DR0038,850011,11541606,BAR TREBOL
DR0051,855190,11546727,SANTUARI DE BELLMUNT
DR0051,855190,11546727,E.S. RODA ( BOTIGA )
DR0051,855190,11546727,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0051,855190,11546727,SUPERMERCAT ROVIRA
DR0051,855190,11546727,LA TAVERNA
DR0051,855190,11546727,KBCIK
DR0051,855190,11546727,FERRO
DR0051,855190,11546727,CAL NAN
DR0051,855190,11546727,BAR XINO XANO
DR0051,855190,11546727,BAR TORNEM-HI
DR0051,855190,11546727,BAR PUNT DE TROBADA
DR0051,855190,11546727,BAR CANIGO
DR0051,855190,11546727,FRANKFURT ES-3
DR0051,855190,11546727,BAR COOPERATIVA
DR0052,855184,11546726,OBSEQUIOS EVENTOS DEPORTIVOS DAMM
DR0016,850001,11546725,BAR RESTAURANT PAVEPIC
DR0016,850001,11546725,FORN EL SAGA
DR0016,850001,11546725,CAN BIN RESTAURANTE
DR0016,850001,11546725,BAR TAST GRANOLLERS
DR0016,850001,11546725,TAPES GRANOLLERS PICA VINS
DR0016,850001,11546725,RSTE. CHINO GRAN MUNDO
DR0016,850001,11546725,PAREDES 4
DR0016,850001,11546725,CAL FORNER
DR0016,850001,11546725,BAR AMISTAD
DR0016,850001,11546725,AQUI MATEIX
DR0016,850001,11546725,RECTORIA DE PALAU
DR0016,850001,11546725,EL SAZON DE ROSARIO
DR0016,850001,11546725,BAR XARANA GRANOLLERS
DR0016,850001,11546725,CAFE#L'ESTONA
